,City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
200,Ahmedabad,11/1/2020,59.96,109.98,2.38,14.37,8.79,25.24912927,2.38,45.44,23.58,2.75,31.14,114,Moderate
201,Ahmedabad,12/1/2020,83.9,152.94,8.81,20.66,16.65,25.24912927,8.81,58.01,23.56,4.42,31.14,212,Poor
202,Ahmedabad,13-01-2020,89.34,143.84,8.08,19.05,15.32,25.24912927,8.08,62.71,23.69,4.45,31.14,368,Very Poor
203,Ahmedabad,14-01-2020,39.83,44.53,3.26,16.42,10.29,25.24912927,3.26,25.78,23.62,2.72,30.82,189,Moderate
204,Ahmedabad,15-01-2020,53.27,90.4,3.59,16.01,10.43,25.24912927,3.59,19.5,23.66,2.72,30.82,142,Moderate
205,Ahmedabad,16-01-2020,40.07,79.32,3.75,13.41,9.34,25.24912927,3.75,10.67,23.6,2.75,31.14,152,Moderate
206,Ahmedabad,17-01-2020,80.24,219.84,20.06,15.61,22.26,25.24912927,20.06,36.88,23.62,2.36,34.32,334,Very Poor
207,Ahmedabad,18-01-2020,59.51,106.43,24.98,25.39,30.87,25.24912927,24.98,71.69,23.57,1.82,38.68,547,Severe
208,Ahmedabad,19-01-2020,36.05,79.23,13.05,22.26,20.59,25.24912927,13.05,46.67,23.6,1.82,38.68,375,Very Poor
209,Ahmedabad,20-01-2020,36.21,82.86,20.86,15.65,22.94,25.24912927,20.86,44.86,23.6,1.47,34.83,384,Very Poor
210,Ahmedabad,21-01-2020,51.15,123.03,33,25.32,36.81,25.24912927,33,84.52,23.61,1.15,31.37,529,Severe
211,Ahmedabad,22-01-2020,51.32,121.82,20.18,23.56,26.48,25.24912927,20.18,50.3,23.6,1.15,31.37,449,Severe
212,Ahmedabad,23-01-2020,38.71,88.47,10.39,16.11,15.61,25.24912927,10.39,34.63,23.56,1.15,31.37,483,Severe
213,Ahmedabad,28-01-2020,18.03,66.54,11.31,18.02,17.23,25.24912927,11.31,35.39,30.29,1.15,31.37,289,Poor
214,Ahmedabad,29-01-2020,28.77,73.99,20.76,21.98,25.69,25.24912927,20.76,40.13,32.37,1.05,30.73,204,Poor
215,Ahmedabad,30-01-2020,41.74,92.88,36.07,26.88,38.15,25.24912927,36.07,100.04,30.37,1.02,30.57,528,Severe
216,Ahmedabad,31-01-2020,57.28,109.84,36.16,50.06,51.39,25.24912927,36.16,83.08,34.61,1.39,30.64,660,Severe
217,Ahmedabad,1/2/2020,88.79,125.19,15.2,54.23,37.8,25.24912927,15.2,56.67,45.39,1.82,31.52,483,Severe
218,Ahmedabad,2/2/2020,52.31,97.67,9.38,38.28,25.67,25.24912927,9.38,36.8,26.07,1.82,31.52,336,Very Poor
219,Ahmedabad,3/2/2020,68.19,106.14,10.08,45.94,29.93,25.24912927,10.08,31.18,43.72,1.53,34.6,272,Poor
220,Ahmedabad,4/2/2020,80.59,127.97,29.48,59.9,51.22,25.24912927,29.48,48.18,41.9,1.15,38.57,571,Severe
221,Ahmedabad,5/2/2020,77.56,137.39,30.93,59.03,51.88,25.24912927,30.93,59.11,36.15,1.15,38.57,568,Severe
222,Ahmedabad,6/2/2020,56.5,121.52,6.1,55.49,31.62,25.24912927,6.1,51.41,41.16,1.15,38.57,387,Very Poor
223,Ahmedabad,7/2/2020,66.87,127.71,23.75,53.47,43.78,25.24912927,23.75,47.32,53.97,1.15,38.57,322,Very Poor
224,Ahmedabad,8/2/2020,95.25,160.18,14.56,54.77,37.58,25.24912927,14.56,55.99,68.81,1.15,38.57,652,Severe
225,Ahmedabad,10/2/2020,64.94,116.45,8.62,47.28,29.5,25.24912927,8.62,31.84,71.69,1.15,38.57,223,Poor
226,Ahmedabad,11/2/2020,79.58,145.12,12.48,55.78,36.51,25.24912927,12.48,48.28,42.4,1.15,38.57,340,Very Poor
227,Ahmedabad,12/2/2020,83.67,164.2,27.61,56.27,48.05,25.24912927,27.61,52.9,44.73,1.15,38.57,475,Severe
228,Ahmedabad,13-02-2020,88.83,182.12,57.7,45.43,63.19,25.24912927,57.7,40.9,51.73,1.15,38.57,974,Severe
229,Ahmedabad,14-02-2020,50.55,116.51,18.72,57.55,42.05,25.24912927,18.72,54.6,31.28,1.15,38.57,412,Severe
230,Ahmedabad,15-02-2020,73.04,136.02,24.78,67.15,51.25,25.24912927,24.78,57.08,53.88,1.08,37.29,480,Severe
231,Ahmedabad,16-02-2020,59.47,124.36,14.28,63.11,41.44,25.24912927,14.28,66.39,76.89,1.16,35.51,388,Very Poor
232,Ahmedabad,17-02-2020,62.48,147.78,43.22,50.12,52.43,25.24912927,43.22,57.29,63.76,0.99,34.54,543,Severe
233,Ahmedabad,18-02-2020,85.33,163.52,59.34,54.08,67.01,25.24912927,59.34,64.71,75.45,1.42,32.61,1226,Severe
234,Ahmedabad,19-02-2020,114.79,217.94,42.62,80.38,70.43,25.24912927,42.62,118.91,43.63,1.76,32.61,1291,Severe
235,Ahmedabad,20-02-2020,65.74,164.24,22.33,70.75,51.18,25.24912927,22.33,72.14,50.08,0.99,32.61,493,Severe
236,Ahmedabad,21-02-2020,60.61,133.31,10.49,52.78,33.57,25.24912927,10.49,52.84,38.67,0.99,32.61,407,Severe
237,Ahmedabad,22-02-2020,36.35,97.03,4.78,52.87,29.36,25.24912927,4.78,42.9,52.15,0.99,32.61,168,Moderate
238,Ahmedabad,23-02-2020,54.06,104.74,4.22,51.33,28.19,25.24912927,4.22,48.07,39.74,0.99,32.61,219,Poor
239,Ahmedabad,24-02-2020,68.68,141.39,10.92,74.32,44.41,25.24912927,10.92,42.37,44.44,0.99,32.61,282,Poor
240,Ahmedabad,25-02-2020,73.18,193.22,31.41,94.67,69.62,25.24912927,31.41,62.73,46.23,1.79,32.61,528,Severe
241,Ahmedabad,26-02-2020,137.81,242.98,70.45,124.33,113.23,25.24912927,70.45,103.5,37.79,0.99,32.61,983,Severe
242,Ahmedabad,27-02-2020,94.27,177.11,92.96,92.35,114.42,25.24912927,92.96,68.76,52.7,2.63,39.93,1262,Severe
243,Ahmedabad,28-02-2020,79.68,169.52,57.77,91.2,87.59,25.24912927,57.77,64.67,50.27,2.85,46.56,962,Severe
244,Ahmedabad,29-02-2020,53.86,136.6,17.8,75.13,49.93,25.24912927,17.8,64.67,52.74,2.85,46.56,421,Severe
245,Ahmedabad,1/3/2020,53.06,123.32,22.34,59.64,45.76,25.24912927,22.34,70.8,41.7,2.85,46.56,475,Severe
246,Ahmedabad,2/3/2020,56.2,149.92,23.13,62.85,47.92,25.24912927,23.13,81.42,34.18,3.02,46.56,508,Severe
247,Ahmedabad,3/3/2020,77.58,155.65,21.26,60.32,45.29,25.24912927,21.26,119.95,39.83,2.85,46.56,460,Severe
248,Ahmedabad,4/3/2020,49.16,125.88,7.4,31.08,20.69,25.24912927,7.4,51.07,45.99,2.85,46.56,246,Poor
249,Ahmedabad,5/3/2020,43.75,115.5,8.43,24.16,18.08,25.24912927,8.43,63.99,38.62,2.85,46.56,261,Poor
250,Ahmedabad,6/3/2020,54.05,128.08,10.7,28.74,22,25.24912927,10.7,61.9,45.82,2.85,46.56,308,Very Poor
251,Ahmedabad,7/3/2020,51.32,140.9,12.19,41.31,29.25,25.24912927,12.19,45.6,64.01,3.45,46.56,359,Very Poor
252,Ahmedabad,9/3/2020,37.02,90.26,5.55,32.91,20.2,25.24912927,5.55,42.98,67.75,2.85,46.56,170,Moderate
253,Ahmedabad,10/3/2020,37.67,94.36,2.28,17.52,10.25,25.24912927,2.28,26.68,16.92,2.85,46.56,116,Moderate
254,Ahmedabad,11/3/2020,31.12,80.79,3.56,21.51,13.13,25.24912927,3.56,19.43,16.68,2.85,46.56,152,Moderate
255,Ahmedabad,13-03-2020,41.72,97.7,6.95,24.99,17.38,25.24912927,6.95,27.3,72.25,2.85,46.56,302,Very Poor
256,Ahmedabad,14-03-2020,39.57,111.46,4,35.3,20.2,25.24912927,4,49.34,39.51,2.85,46.56,170,Moderate
257,Ahmedabad,15-03-2020,39.42,115.8,5.11,31.33,19.1,25.24912927,5.11,27.4,33.16,2.85,46.56,215,Poor
258,Ahmedabad,16-03-2020,36.03,90.32,3.89,34.32,19.65,25.24912927,3.89,28.6,53.81,2.85,46.56,222,Poor
259,Ahmedabad,18-03-2020,58.54,124.58,15.45,44.39,33.18,25.24912927,15.45,42.86,81.35,2.85,46.56,487,Severe
260,Ahmedabad,19-03-2020,101.09,162.86,15.07,43.66,31.13,25.24912927,15.07,42.07,44.44,2.85,46.56,988,Severe
261,Ahmedabad,23-03-2020,44.61,112.32,4.98,31.4,17.08,25.24912927,4.98,34.25,49.45,6.81,28.18,247,Poor
262,Ahmedabad,24-03-2020,31.89,98.52,2.96,25.2,14.5,25.24912927,2.96,44.87,47.99,4.01,23.25,135,Moderate
263,Ahmedabad,25-03-2020,33.25,91.38,4.28,33.45,19.44,25.24912927,4.28,61.4,38.86,4.9,18.98,195,Moderate
264,Ahmedabad,26-03-2020,43.67,91.12,7.11,26.61,17.61,25.24912927,7.11,34.72,39.74,4.71,19.16,216,Poor
265,Ahmedabad,27-03-2020,22.93,37.12,5.23,18.52,12.87,25.24912927,5.23,16.19,34.41,1.58,7.5,193,Moderate
266,Ahmedabad,28-03-2020,37.73,72.43,4.67,35.52,20.77,25.24912927,4.67,16.06,34.72,6.37,26.05,160,Moderate
267,Ahmedabad,29-03-2020,20.67,75.48,3.08,26.98,15.46,25.24912927,3.08,22.76,40.17,4.79,15.29,125,Moderate
268,Ahmedabad,30-03-2020,28.55,89.1,4.11,38.65,21.89,25.24912927,4.11,19.14,31.5,8.51,37.5,140,Moderate
269,Ahmedabad,31-03-2020,29.97,98.96,3.85,22.08,13.64,25.24912927,3.85,32.01,36.86,7,29.53,145,Moderate
270,Ahmedabad,1/4/2020,24.79,86.06,4.5,21.29,13.7,25.24912927,4.5,22.16,36.76,3.58,15.89,153,Moderate
271,Ahmedabad,2/4/2020,25.52,88.12,4.46,24.24,15.15,25.24912927,4.46,18.54,38.17,4.59,19.84,164,Moderate
272,Ahmedabad,3/4/2020,33.48,87.96,4.51,41.44,23.58,25.24912927,4.51,23.84,46.53,9.31,40.13,173,Moderate
273,Ahmedabad,4/4/2020,39.44,84.83,3.82,39.88,22.28,25.24912927,3.82,27.53,58.08,9.71,36.32,182,Moderate
274,Ahmedabad,5/4/2020,43.77,87.96,3.35,40.99,22.49,25.24912927,3.35,31.4,53.61,10.92,46.65,152,Moderate
275,Ahmedabad,6/4/2020,46.64,95.3,3.75,29.6,17.24,25.24912927,3.75,22.2,49.67,7.65,37.78,145,Moderate
276,Ahmedabad,7/4/2020,45.8,104.5,3.87,16.8,11.04,25.24912927,3.87,31.04,48.2,5.44,20.89,159,Moderate
277,Ahmedabad,8/4/2020,36.3,90.07,5.19,15.65,11.51,25.24912927,5.19,30.8,49.83,4.66,14.64,183,Moderate
278,Ahmedabad,9/4/2020,32.12,89.74,5.07,21.61,14.33,25.24912927,5.07,20.75,62.53,5.64,18.82,168,Moderate
279,Ahmedabad,10/4/2020,30.73,78.56,4.36,28.65,17.23,25.24912927,0.59,32.01,42.61,6.91,32.15,113,Moderate
280,Ahmedabad,11/4/2020,30.18,74.99,3.06,34.81,19.26,25.24912927,0.45,25.09,39,8.52,51.18,89,Satisfactory
281,Ahmedabad,12/4/2020,26.7,72.83,2.72,27,15.18,25.24912927,0.36,21.57,42.16,5.63,34.1,101,Moderate
282,Ahmedabad,13-04-2020,18.77,61.54,2.81,23.01,13.01,25.24912927,0.39,26.86,47.88,3.41,25.88,95,Satisfactory
283,Ahmedabad,14-04-2020,31.16,72.09,3.22,25.9,14.73,25.24912927,0.37,21.85,43.35,4.75,31.33,89,Satisfactory
284,Ahmedabad,15-04-2020,23.69,64.81,2.28,17.18,10.04,25.24912927,0.43,23.5,44.04,2.14,29.17,88,Satisfactory
285,Ahmedabad,16-04-2020,38.65,81.47,3.7,26.76,14.75,25.24912927,0.36,22.03,54.24,5.84,34.58,95,Satisfactory
286,Ahmedabad,17-04-2020,30.8,76.25,4.22,25.97,12.68,25.24912927,0.36,18.03,37.28,3.22,22.59,92,Satisfactory
287,Ahmedabad,18-04-2020,30.69,107.31,3.43,22.57,11.7,25.24912927,0.41,36.24,39.3,3.89,31,96,Satisfactory
288,Ahmedabad,19-04-2020,21.27,65.12,3.66,13.93,9.31,25.24912927,0.36,21,40.56,1.67,14.29,99,Satisfactory
289,Ahmedabad,20-04-2020,29.84,77.98,3.91,15.77,10.58,25.24912927,0.34,25.22,38.31,2.27,15.74,86,Satisfactory
290,Ahmedabad,21-04-2020,27.81,73.99,3.41,16.32,10.46,25.24912927,0.39,19.16,38.23,2.33,17.57,87,Satisfactory
291,Ahmedabad,22-04-2020,32.11,94.34,3.68,17.95,11.49,25.24912927,0.45,15.83,42.22,5.48,33.62,101,Moderate
292,Ahmedabad,23-04-2020,31.67,81.09,3.93,16.17,10.82,25.24912927,0.35,32.39,43.6,3.97,20.74,106,Moderate
293,Ahmedabad,24-04-2020,27.19,82.36,3.52,16.13,9.85,25.24912927,0.28,20.59,51.81,1.78,9.02,110,Moderate
294,Ahmedabad,25-04-2020,28.25,70.48,4.83,13.88,10.25,25.24912927,0.38,16.51,41.74,1.17,9.32,98,Satisfactory
295,Ahmedabad,26-04-2020,25.91,73.35,4.78,13.82,10.29,25.24912927,0.4,10.58,44.44,1.8,10.39,101,Moderate
296,Ahmedabad,27-04-2020,31.76,81.16,3.99,19.95,12.7,25.24912927,0.46,29.73,52.46,3.52,20.49,117,Moderate
297,Ahmedabad,28-04-2020,32.55,87.41,3.53,23.58,14.12,25.24912927,0.46,42.86,50.2,4.92,32.73,130,Moderate
298,Ahmedabad,29-04-2020,27.15,76.73,3.18,24.82,14.4,25.24912927,0.67,32.97,54.81,3.39,32.14,122,Moderate
299,Ahmedabad,30-04-2020,26.93,74.38,2.76,17.05,10.37,25.24912927,0.46,37.7,56.97,1.92,18.54,128,Moderate
300,Ahmedabad,1/5/2020,28.71,89.91,2.83,13.32,8.6,25.24912927,0.54,26.36,49.97,1.59,15.82,128,Moderate
301,Ahmedabad,2/5/2020,22.56,63.23,3.68,15.16,10.09,25.24912927,0.56,25.87,55.72,1.55,10.29,131,Moderate
302,Ahmedabad,3/5/2020,23.82,62.1,4.69,16.38,11.49,25.24912927,0.64,22.71,54.35,2.83,16.27,121,Moderate
303,Ahmedabad,4/5/2020,23.73,69.88,4.85,15.87,11.36,25.24912927,0.73,20.04,58.72,2.38,16.23,130,Moderate
304,Ahmedabad,5/5/2020,33.47,134.83,3.6,29.05,13.84,25.24912927,0.54,2.42,54.8,3.57,26.59,143,Moderate
305,Ahmedabad,2/6/2020,131.88,173.4,2.71,41.56,22.26,25.24912927,0.45,20.08,34.26,10.84,43.9,152,Moderate
306,Ahmedabad,4/6/2020,26.08,84.25,4.99,37.3,21.51,25.24912927,0.79,21.29,56.78,5.69,32.56,101,Moderate
307,Ahmedabad,5/6/2020,30.72,88.9,3.76,33.6,19.08,25.24912927,0.63,14.73,4.08,7.45,43.04,92,Satisfactory
308,Ahmedabad,6/6/2020,33.19,65.77,3.91,39.76,22.28,25.24912927,0.71,14.4,40.28,8.11,25.23,95,Satisfactory
309,Ahmedabad,7/6/2020,20.67,69.5,5.19,34.11,20.48,25.24912927,0.82,13.05,36.32,6.71,20.69,93,Satisfactory
310,Ahmedabad,8/6/2020,22.92,70.97,4.88,28.47,17.52,25.24912927,0.57,11.6,30.16,7.93,20.35,97,Satisfactory
311,Ahmedabad,9/6/2020,21.17,81.73,5.23,25.68,16.39,25.24912927,0.86,12.69,39.69,4.48,18.91,84,Satisfactory
312,Ahmedabad,10/6/2020,23.62,94.06,5.9,20.92,14.59,25.24912927,0.85,16.22,44.32,5.27,23.65,101,Moderate
313,Ahmedabad,11/6/2020,20.4,66.21,5.3,26.94,17.05,25.24912927,0.68,18.41,37.38,8.21,38.36,92,Satisfactory
314,Ahmedabad,12/6/2020,21.4,93.89,5.28,22.4,14.85,25.24912927,0.85,16.27,45.05,7.9,40.74,105,Moderate
315,Ahmedabad,13-06-2020,21.72,62.28,3.93,28.15,16.62,25.24912927,1.18,17.51,30.53,7.01,30.2,98,Satisfactory
316,Ahmedabad,14-06-2020,24.1,87.14,3.16,27.53,15.77,25.24912927,0.86,20.82,35.29,6.89,28.99,96,Satisfactory
317,Ahmedabad,15-06-2020,21.21,92.72,4.03,31.93,18.56,25.24912927,0.85,19.3,33.59,21.69,44.29,96,Satisfactory
318,Ahmedabad,16-06-2020,31.49,94.09,6.95,24.73,17.23,25.24912927,0.85,11.26,38.44,7.54,45.98,80,Satisfactory
319,Ahmedabad,17-06-2020,14.79,11.5,4.88,19.65,13.18,25.24912927,0.81,9.4,18.2,4.6,49.52,95,Satisfactory
320,Ahmedabad,19-06-2020,17.65,135.16,19.86,33.84,22.86,25.24912927,0.71,9.9,40.03,3.99,51.14,108,Moderate
321,Ahmedabad,20-06-2020,22.9,120.7,11.79,15.81,10.1,25.24912927,0.5,10.1,46.04,3.37,42.06,124,Moderate
322,Ahmedabad,21-06-2020,24.28,138.12,3.45,12.44,8.23,25.24912927,0.7,11.45,57.31,3.17,58.65,106,Moderate
323,Ahmedabad,22-06-2020,19.02,98.37,4.48,16.76,11.49,25.24912927,0.52,13.32,45.85,3.33,53.61,75,Satisfactory
324,Ahmedabad,23-06-2020,22.2,88.99,7.13,15.67,12.2,25.24912927,0.51,13,64.75,3.18,60.9,85,Satisfactory
325,Ahmedabad,25-06-2020,32.56,142.43,8.29,24.83,18.21,25.24912927,0.65,11.73,40.54,0.98,51.94,95,Satisfactory
326,Ahmedabad,26-06-2020,36.48,150.65,8.96,30.78,20.8,25.24912927,0.59,10.41,44.47,1.76,49.31,93,Satisfactory
327,Ahmedabad,27-06-2020,62.12,118.67,9.18,56.35,19.86,25.24912927,0.49,12.44,68.05,1.32,37.76,92,Satisfactory
328,Ahmedabad,29-06-2020,29.75,127.98,9.06,25.15,18.92,25.24912927,0.67,12.1,34.99,1.39,60.21,74,Satisfactory
329,Ahmedabad,30-06-2020,40.02,121.1,7.09,58.92,33.41,25.24912927,0.73,16.39,41.64,1.21,44.1,98,Satisfactory
330,Aizawl,12/3/2020,31.21,38.66,7.2,1.27,10.65,25.63,0.56,4.22,2.81,0.01,0.08,52,Satisfactory
331,Aizawl,13-03-2020,38.39,46.68,7.19,0.91,10.37,29.16,0.57,4.46,0.18,0,0,60,Satisfactory
332,Aizawl,14-03-2020,43.23,50.83,7.14,1.07,10.48,28.95,0.57,4.53,0.41,0,0,62,Satisfactory
333,Aizawl,15-03-2020,33.82,41.03,7.09,0.36,9.73,28.41,0.48,4.63,0.3,0,0,70,Satisfactory
334,Aizawl,16-03-2020,27.14,35.04,5.63,2.32,8.09,23.98,0.5,4.71,13.02,0.13,0.68,54,Satisfactory
335,Aizawl,17-03-2020,27.32,35.75,3.07,2.14,3.41,24.57,0.48,4.84,6.03,0.25,1.34,40,Good
336,Aizawl,18-03-2020,31.76,41.51,3,1.48,5.24,23.42,0.47,5.04,8.76,0.24,1.19,51,Satisfactory
337,Aizawl,19-03-2020,43.8,53.59,2.97,1.31,4.97,23.41,0.48,5.3,9.96,0.26,1.11,63,Satisfactory
338,Aizawl,20-03-2020,35.48,44.02,3.01,0.83,4.64,24.85,0.49,5.32,6.43,0.27,1.15,69,Satisfactory
339,Aizawl,21-03-2020,51.27,60.05,3.01,0.88,4.62,24.44,0.49,5.63,8.62,49.66,50.11,70,Satisfactory
340,Aizawl,22-03-2020,33.24,40.33,2.93,0.13,3.65,18.55,0.37,5.41,5.64,13.07,13.69,71,Satisfactory
341,Aizawl,23-03-2020,35.34,41.55,2.98,0.16,3.71,20.24,0.32,5.63,5.73,62.93,62.45,53,Satisfactory
342,Aizawl,24-03-2020,47.34,56.65,2.96,0.14,3.66,20.21,0.37,6.17,5.59,0.33,0.33,66,Satisfactory
343,Aizawl,25-03-2020,53.64,62.86,2.96,0.17,3.77,25.43,0.44,6.75,6.44,0.23,0.84,92,Satisfactory
344,Aizawl,26-03-2020,54.9,62.7,2.96,0.13,3.69,25.48,0.42,6.8,5.87,0.25,0.92,89,Satisfactory
345,Aizawl,27-03-2020,44.64,53.86,2.94,0.11,3.59,28.26,0.4,7.34,6.42,0.22,0.82,82,Satisfactory
346,Aizawl,28-03-2020,51.33,60.03,2.92,0.35,3.89,29.89,0.44,7.69,8.76,0.23,0.66,71,Satisfactory
347,Aizawl,29-03-2020,34.54,41.95,2.93,0.13,3.64,28.47,0.36,7.8,7.99,0.19,0.6,81,Satisfactory
348,Aizawl,30-03-2020,39.47,48.07,2.93,0.24,3.79,29.05,0.42,7.67,7.4,0.19,0.73,60,Satisfactory
349,Aizawl,31-03-2020,27.27,33.9,2.95,0.25,3.8,30.99,0.4,7.9,6.74,0.18,0.8,51,Satisfactory
350,Aizawl,1/4/2020,38.6,49.19,2.98,0.26,3.94,32.95,0.45,8.11,6.12,36.6,37.17,62,Satisfactory
351,Aizawl,2/4/2020,36.22,48.66,2.93,0.25,3.86,32.94,0.4,8.36,9.24,0.15,0.55,64,Satisfactory
352,Aizawl,3/4/2020,30.35,39.84,2.9,0.21,3.75,23.37,0.29,8.25,10.87,0.08,0.47,54,Satisfactory
353,Aizawl,4/4/2020,24.05,41.95,2.97,0.25,3.79,21.6,0.26,8.16,11.09,0.08,0.42,43,Good
354,Aizawl,5/4/2020,26.47,33.51,2.96,0.08,3.5,26,0.31,8.79,5.76,10.03,10.52,44,Good
355,Aizawl,6/4/2020,35.13,43.65,2.96,0.15,3.69,25.1,0.31,8.49,7.94,0.12,0.52,48,Good
356,Aizawl,7/4/2020,33.19,42.17,2.92,0.3,3.85,22.71,0.3,8.78,13.38,0.12,0.38,61,Satisfactory
357,Aizawl,8/4/2020,24.92,31.74,2.97,0.18,3.74,23.73,0.27,8.69,9.67,0.08,0.41,45,Good
358,Aizawl,9/4/2020,39.15,45.79,3.32,0.31,4.47,22.95,0.39,7.81,7.66,6.27,6.66,59,Satisfactory
359,Aizawl,10/4/2020,38.01,45.39,4.41,0.13,5.7,27.97,0.41,4.52,5.62,0.16,0.7,64,Satisfactory
360,Aizawl,11/4/2020,30.06,35.53,4.37,0.17,5.74,30,0.37,4.77,6.71,0.15,0.71,55,Satisfactory
361,Aizawl,12/4/2020,21.7,27.32,4.33,0.12,5.6,26.24,0.27,4.54,8.47,8.27,8.6,41,Good
362,Aizawl,13-04-2020,28.33,33.24,6.24,0.39,8.44,28.53,0.36,5.3,10.16,0.12,0.57,42,Good
363,Aizawl,14-04-2020,46.26,49.81,10.26,0.45,14.04,31.28,0.47,5.66,2.97,29.29,29.74,64,Satisfactory
364,Aizawl,15-04-2020,40.72,48.87,11.4,0.51,15.65,30.38,0.42,5.71,0.72,1.55,2.05,76,Satisfactory
365,Aizawl,16-04-2020,22.63,28.06,11.4,0.33,15.49,23.59,0.28,5.52,0.79,4.18,4.62,49,Good
366,Aizawl,17-04-2020,15.06,19.85,11.4,0.36,15.51,14.87,0.22,5.43,2.46,0.05,0.35,33,Good
367,Aizawl,18-04-2020,19.5,25.12,11.44,0.25,15.38,17.65,0.25,6.06,1.17,0.05,0.31,31,Good
368,Aizawl,19-04-2020,10.48,14.73,11.44,0.11,15.2,19.03,0.22,6.4,1.27,0.03,0.33,24,Good
369,Aizawl,20-04-2020,11.79,18.9,11.47,0.95,16.08,19.13,0.25,6.79,8.71,1.02,1.41,24,Good
370,Aizawl,21-04-2020,9.53,20.94,11.54,0.75,15.94,16.64,0.27,6.62,7.67,10.19,10.54,23,Good
371,Aizawl,22-04-2020,8.53,11.26,11.47,0.34,15.48,15.61,0.24,6.61,1.3,0.05,0.45,20,Good
372,Aizawl,23-04-2020,10.42,14.56,11.56,0.26,15.49,16.78,0.26,6.96,1.75,0.06,0.49,19,Good
373,Aizawl,24-04-2020,5.74,9.67,11.53,0.34,15.57,12.4,0.21,6.79,1.16,0.03,0.31,19,Good
374,Aizawl,25-04-2020,3.14,5.83,11.51,0.2,14.68,17.91,0.18,7.47,0.55,7.73,8,19,Good
375,Aizawl,26-04-2020,1.97,4.06,11.54,0.13,15.25,12.44,0.18,6.98,1.78,6.7,6.95,18,Good
376,Aizawl,27-04-2020,5.4,9.88,11.62,0.27,15.57,17.69,0.25,7.21,0.22,8.33,8.74,19,Good
377,Aizawl,28-04-2020,3.55,7.84,11.7,0.18,15.6,17.07,0.26,6.97,34.26432764,6.89,7.42,19,Good
378,Aizawl,29-04-2020,3.85,6.78,11.6,0.17,15.4,15.28,0.21,7.23,34.26432764,13.67,14.03,19,Good
379,Aizawl,30-04-2020,4.49,8.9,11.7,0.3,15.65,14.49,0.24,6.6,1.55,20.86,21.42,19,Good
380,Aizawl,1/5/2020,7.92,12.97,11.68,0.35,15.71,18.21,0.3,6.47,1.61,0.06,0.76,20,Good
381,Aizawl,2/5/2020,8.24,13.13,11.6,0.23,15.48,16.69,0.28,6.46,0.1,10.3,10.91,20,Good
382,Aizawl,3/5/2020,5.48,9.88,11.53,0.08,15.15,14.56,0.19,6.42,0.07,16.64,17,19,Good
383,Aizawl,4/5/2020,6.32,11.92,11.56,0.22,15.43,15.74,0.23,6.93,0.41,22.57,22.98,19,Good
384,Aizawl,5/5/2020,10.16,14.63,11.58,0.25,15.58,18.64,0.27,7.6,0.12,6.11,6.56,19,Good
385,Aizawl,6/5/2020,6.15,8.99,13.16,0.63,16.56,15.26,0.24,7.36,2.82,3.21,3.68,20,Good
386,Aizawl,7/5/2020,3.93,6.85,11.51,0.18,15.43,19.43,0.27,8.04,0.19,10.76,11.43,20,Good
387,Aizawl,8/5/2020,13.61,17.4,11.52,0.49,15.75,22.37,0.32,8.51,2.66,22.22,22.76,20,Good
388,Aizawl,9/5/2020,13.29,19.14,11.54,0.34,15.65,27.89,0.37,8.6,0.24,0.07,1,24,Good
389,Aizawl,10/5/2020,16.09,20.04,11.47,0.09,15.21,32.66,0.31,8.61,0.06,0.06,0.82,24,Good
390,Aizawl,11/5/2020,25.35,31.71,11.55,0.69,15.98,29.77,0.39,8.87,7.63,12.22,13.15,35,Good
391,Aizawl,12/5/2020,27.97,33.56,11.51,0.44,15.73,29.94,0.42,8.91,0.18,0.12,1.04,46,Good
392,Aizawl,13-05-2020,23.72,28.88,11.51,0.6,15.86,21.17,0.37,8.41,1.74,5.14,5.68,46,Good
393,Aizawl,14-05-2020,21.05,24.86,11.46,0.65,15.85,23.68,0.32,9.08,7.27,8.15,8.56,33,Good
394,Aizawl,15-05-2020,14.82,19.67,11.65,0.35,15.83,23.19,0.31,9.06,0.05,10,10.96,31,Good
395,Aizawl,16-05-2020,8.3,12.62,11.6,0.29,15.67,22.47,0.27,9.19,34.26432764,14.93,15.51,21,Good
396,Aizawl,18-05-2020,17.92,25.29,11.55,0.56,15.89,28.94,0.38,10.05,4.03,39.79,40.5,26,Good
397,Aizawl,19-05-2020,18.83,24.52,11.59,0.48,15.9,25.16,0.36,9.84,1.16,13.31,13.96,32,Good
398,Aizawl,20-05-2020,6.53,10.27,11.81,0.51,16.12,17.62,0.31,9.81,0.44,3.61,3.97,24,Good
399,Aizawl,21-05-2020,8.97,14.44,11.41,0.34,15.53,13.24,0.21,10.1,2.88,0.02,0.22,20,Good
400,Aizawl,22-05-2020,14.67,19.13,11.48,0.36,15.59,11.35,0.25,9.92,1.07,0.02,0.3,22,Good
401,Aizawl,23-05-2020,16.13,21.52,11.49,0.27,15.52,16.11,0.25,10.88,0.28,28.67,28.82,22,Good
402,Aizawl,24-05-2020,13.4,19.09,11.38,0.09,15.1,15.75,0.19,11.19,0.68,16.38,16.57,27,Good
